"","Genome_ID","Count","Integron_type","Genus_rev"
"17050","G_414185",1,"CALIN","Escherichia"
"17051","G_414185",0,"In0","Escherichia"
"17052","G_414185",0,"complete","Escherichia"
"17053","G_414291",2,"complete","Escherichia"
"17054","G_414291",0,"In0","Escherichia"
"17055","G_414291",0,"CALIN","Escherichia"
"17056","G_414322",2,"complete","Escherichia"
"17057","G_414322",0,"In0","Escherichia"
"17058","G_414322",0,"CALIN","Escherichia"
"17059","G_414332",0,"In0","Escherichia"
"17060","G_414332",2,"CALIN","Escherichia"
"17061","G_414332",0,"complete","Escherichia"
"17062","G_414369",0,"In0","Escherichia"
"17063","G_414369",0,"CALIN","Escherichia"
"17064","G_414369",2,"complete","Escherichia"
"17065","G_414408",0,"CALIN","Escherichia"
"17066","G_414408",0,"In0","Escherichia"
"17067","G_414408",2,"complete","Escherichia"
"17068","G_414411",0,"CALIN","Escherichia"
"17069","G_414411",0,"In0","Escherichia"
"17070","G_414411",2,"complete","Escherichia"
"17071","G_414446",0,"In0","Escherichia"
"17072","G_414446",2,"complete","Escherichia"
"17073","G_414446",0,"CALIN","Escherichia"
"17074","G_414451",0,"In0","Escherichia"
"17075","G_414451",0,"CALIN","Escherichia"
"17076","G_414451",2,"complete","Escherichia"
"17077","G_414453",0,"In0","Escherichia"
"17078","G_414453",2,"complete","Escherichia"
"17079","G_414453",0,"CALIN","Escherichia"
"17080","G_414480",0,"In0","Escherichia"
"17081","G_414480",1,"CALIN","Escherichia"
"17082","G_414480",0,"complete","Escherichia"
"17083","G_414529",2,"complete","Escherichia"
"17084","G_414529",0,"In0","Escherichia"
"17085","G_414529",0,"CALIN","Escherichia"
"17086","G_414562",0,"In0","Escherichia"
"17087","G_414562",1,"CALIN","Escherichia"
"17088","G_414562",0,"complete","Escherichia"
"17089","G_414597",0,"complete","Escherichia"
"17090","G_414597",0,"In0","Escherichia"
"17091","G_414597",0,"CALIN","Escherichia"
"17092","G_414608",0,"In0","Escherichia"
"17093","G_414608",0,"CALIN","Escherichia"
"17094","G_414608",0,"complete","Escherichia"
"17095","G_414645",0,"complete","Escherichia"
"17096","G_414645",0,"In0","Escherichia"
"17097","G_414645",1,"CALIN","Escherichia"
"17098","G_414654",0,"In0","Escherichia"
"17099","G_414654",0,"CALIN","Escherichia"
"17100","G_414654",0,"complete","Escherichia"
"17101","G_414699",0,"In0","Escherichia"
"17102","G_414699",1,"complete","Escherichia"
"17103","G_414699",0,"CALIN","Escherichia"
"17104","G_414761",0,"complete","Escherichia"
"17105","G_414761",1,"CALIN","Escherichia"
"17106","G_414761",0,"In0","Escherichia"
"17107","G_415017",2,"complete","Escherichia"
"17108","G_415017",0,"CALIN","Escherichia"
"17109","G_415017",0,"In0","Escherichia"
"17110","G_415021",4,"CALIN","Escherichia"
"17111","G_415021",0,"complete","Escherichia"
"17112","G_415021",1,"In0","Escherichia"
"17113","G_415117",0,"In0","Escherichia"
"17114","G_415117",0,"complete","Escherichia"
"17115","G_415117",3,"CALIN","Escherichia"
"17116","G_415127",0,"complete","Escherichia"
"17117","G_415127",1,"CALIN","Escherichia"
"17118","G_415127",0,"In0","Escherichia"
"17119","G_415147",2,"complete","Escherichia"
"17120","G_415147",0,"CALIN","Escherichia"
"17121","G_415147",0,"In0","Escherichia"
"17122","G_415176",1,"complete","Escherichia"
"17123","G_415176",0,"CALIN","Escherichia"
"17124","G_415176",0,"In0","Escherichia"
"17125","G_415181",4,"CALIN","Escherichia"
"17126","G_415181",1,"In0","Escherichia"
"17127","G_415181",0,"complete","Escherichia"
"17128","G_415194",0,"complete","Escherichia"
"17129","G_415194",4,"CALIN","Escherichia"
"17130","G_415194",1,"In0","Escherichia"
"17131","G_415205",0,"complete","Escherichia"
"17132","G_415205",5,"CALIN","Escherichia"
"17133","G_415205",1,"In0","Escherichia"
"17134","G_415206",1,"complete","Escherichia"
"17135","G_415206",11,"CALIN","Escherichia"
"17136","G_415206",0,"In0","Escherichia"
"17137","G_415216",4,"CALIN","Escherichia"
"17138","G_415216",1,"In0","Escherichia"
"17139","G_415216",0,"complete","Escherichia"
"17140","G_415510",1,"In0","Escherichia"
"17141","G_415510",1,"complete","Escherichia"
"17142","G_415510",1,"CALIN","Escherichia"
"17143","G_415717",0,"complete","Escherichia"
"17144","G_415717",3,"CALIN","Escherichia"
"17145","G_415717",1,"In0","Escherichia"
"17146","G_415790",2,"complete","Escherichia"
"17147","G_415790",0,"CALIN","Escherichia"
"17148","G_415790",0,"In0","Escherichia"
"17149","G_415791",0,"CALIN","Escherichia"
"17150","G_415791",2,"complete","Escherichia"
"17151","G_415791",0,"In0","Escherichia"
"17152","G_415792",0,"In0","Escherichia"
"17153","G_415792",0,"complete","Escherichia"
"17154","G_415792",0,"CALIN","Escherichia"
"17155","G_415837",0,"CALIN","Escherichia"
"17156","G_415837",1,"In0","Escherichia"
"17157","G_415837",0,"complete","Escherichia"
"17158","G_415894",1,"CALIN","Escherichia"
"17159","G_415894",0,"complete","Escherichia"
"17160","G_415894",1,"In0","Escherichia"
"17161","G_415977",0,"complete","Escherichia"
"17162","G_415977",0,"CALIN","Escherichia"
"17163","G_415977",0,"In0","Escherichia"
"17164","G_416363",3,"CALIN","Escherichia"
"17165","G_416363",0,"In0","Escherichia"
"17166","G_416363",0,"complete","Escherichia"
"17167","G_416365",3,"CALIN","Escherichia"
"17168","G_416365",0,"In0","Escherichia"
"17169","G_416365",0,"complete","Escherichia"
"17170","G_416386",1,"CALIN","Escherichia"
"17171","G_416386",0,"complete","Escherichia"
"17172","G_416386",0,"In0","Escherichia"
"17173","G_416573",1,"CALIN","Escherichia"
"17174","G_416573",0,"complete","Escherichia"
"17175","G_416573",0,"In0","Escherichia"
"17176","G_416898",1,"complete","Other"
"17177","G_416898",0,"In0","Other"
"17178","G_416898",0,"CALIN","Other"
"17179","G_416944",0,"In0","Other"
"17180","G_416944",0,"CALIN","Other"
"17181","G_416944",2,"complete","Other"
"17182","G_416947",1,"In0","Other"
"17183","G_416947",1,"CALIN","Other"
"17184","G_416947",0,"complete","Other"
"17185","G_416951",5,"CALIN","Other"
"17186","G_416951",0,"complete","Other"
"17187","G_416951",1,"In0","Other"
"17188","G_416963",2,"CALIN","Other"
"17189","G_416963",0,"complete","Other"
"17190","G_416963",1,"In0","Other"
"17191","G_416977",0,"In0","Other"
"17192","G_416977",1,"complete","Other"
"17193","G_416977",0,"CALIN","Other"
"17194","G_416993",0,"In0","Escherichia"
"17195","G_416993",0,"CALIN","Escherichia"
"17196","G_416993",1,"complete","Escherichia"
"17197","G_416999",1,"CALIN","Escherichia"
"17198","G_416999",1,"In0","Escherichia"
"17199","G_416999",0,"complete","Escherichia"
"17200","G_417014",1,"complete","Escherichia"
"17201","G_417014",0,"CALIN","Escherichia"
"17202","G_417014",0,"In0","Escherichia"
"17203","G_417024",3,"CALIN","Escherichia"
"17204","G_417024",0,"complete","Escherichia"
"17205","G_417024",1,"In0","Escherichia"
"17206","G_417029",2,"CALIN","Escherichia"
"17207","G_417029",1,"In0","Escherichia"
"17208","G_417029",0,"complete","Escherichia"
"17209","G_417036",0,"CALIN","Escherichia"
"17210","G_417036",1,"complete","Escherichia"
"17211","G_417036",0,"In0","Escherichia"
"17212","G_417053",0,"complete","Escherichia"
"17213","G_417053",2,"CALIN","Escherichia"
"17214","G_417053",1,"In0","Escherichia"
"17215","G_417057",4,"CALIN","Escherichia"
"17216","G_417057",0,"complete","Escherichia"
"17217","G_417057",1,"In0","Escherichia"
"17218","G_417064",1,"CALIN","Escherichia"
"17219","G_417064",0,"In0","Escherichia"
"17220","G_417064",1,"complete","Escherichia"
"17221","G_417173",1,"In0","Escherichia"
"17222","G_417173",1,"CALIN","Escherichia"
"17223","G_417173",1,"complete","Escherichia"
"17224","G_417181",0,"complete","Escherichia"
"17225","G_417181",0,"CALIN","Escherichia"
"17226","G_417181",0,"In0","Escherichia"
"17227","G_417188",0,"complete","Escherichia"
"17228","G_417188",0,"In0","Escherichia"
"17229","G_417188",0,"CALIN","Escherichia"
"17230","G_417203",0,"In0","Escherichia"
"17231","G_417203",0,"complete","Escherichia"
"17232","G_417203",2,"CALIN","Escherichia"
"17233","G_417222",0,"CALIN","Escherichia"
"17234","G_417222",0,"In0","Escherichia"
"17235","G_417222",2,"complete","Escherichia"
"17236","G_417223",1,"complete","Escherichia"
"17237","G_417223",0,"CALIN","Escherichia"
"17238","G_417223",0,"In0","Escherichia"
"17239","G_417228",2,"complete","Escherichia"
"17240","G_417228",0,"In0","Escherichia"
"17241","G_417228",0,"CALIN","Escherichia"
"17242","G_417273",2,"complete","Escherichia"
"17243","G_417273",0,"In0","Escherichia"
"17244","G_417273",1,"CALIN","Escherichia"
"17245","G_417305",0,"In0","Escherichia"
"17246","G_417305",0,"CALIN","Escherichia"
"17247","G_417305",2,"complete","Escherichia"
"17248","G_417315",0,"CALIN","Escherichia"
"17249","G_417315",2,"complete","Escherichia"
"17250","G_417315",0,"In0","Escherichia"
"17251","G_417333",2,"complete","Escherichia"
"17252","G_417333",0,"In0","Escherichia"
"17253","G_417333",0,"CALIN","Escherichia"
"17254","G_417334",2,"complete","Escherichia"
"17255","G_417334",0,"In0","Escherichia"
"17256","G_417334",0,"CALIN","Escherichia"
"17257","G_417362",0,"In0","Escherichia"
"17258","G_417362",0,"CALIN","Escherichia"
"17259","G_417362",2,"complete","Escherichia"
"17260","G_417403",1,"CALIN","Escherichia"
"17261","G_417403",0,"In0","Escherichia"
"17262","G_417403",2,"complete","Escherichia"
"17263","G_417422",1,"complete","Escherichia"
"17264","G_417422",4,"CALIN","Escherichia"
"17265","G_417422",0,"In0","Escherichia"
"17266","G_417474",0,"complete","Escherichia"
"17267","G_417474",1,"In0","Escherichia"
"17268","G_417474",4,"CALIN","Escherichia"
"17269","G_417484",0,"In0","Escherichia"
"17270","G_417484",1,"complete","Escherichia"
"17271","G_417484",0,"CALIN","Escherichia"
"17272","G_417515",2,"CALIN","Escherichia"
"17273","G_417515",1,"In0","Escherichia"
"17274","G_417515",0,"complete","Escherichia"
"17275","G_417533",1,"complete","Escherichia"
"17276","G_417533",0,"In0","Escherichia"
"17277","G_417533",1,"CALIN","Escherichia"
"17278","G_417561",1,"complete","Escherichia"
"17279","G_417561",1,"CALIN","Escherichia"
"17280","G_417561",0,"In0","Escherichia"
"17281","G_417581",0,"complete","Escherichia"
"17282","G_417581",3,"CALIN","Escherichia"
"17283","G_417581",1,"In0","Escherichia"
"17284","G_417661",0,"CALIN","Escherichia"
"17285","G_417661",1,"complete","Escherichia"
"17286","G_417661",0,"In0","Escherichia"
"17287","G_417666",1,"CALIN","Escherichia"
"17288","G_417666",1,"complete","Escherichia"
"17289","G_417666",0,"In0","Escherichia"
"17290","G_417700",1,"complete","Escherichia"
"17291","G_417700",0,"CALIN","Escherichia"
"17292","G_417700",0,"In0","Escherichia"
"17293","G_417724",0,"complete","Escherichia"
"17294","G_417724",2,"CALIN","Escherichia"
"17295","G_417724",0,"In0","Escherichia"
"17296","G_417726",3,"CALIN","Escherichia"
"17297","G_417726",0,"complete","Escherichia"
"17298","G_417726",1,"In0","Escherichia"
"17299","G_417734",0,"In0","Escherichia"
"17300","G_417734",1,"complete","Escherichia"
"17301","G_417734",0,"CALIN","Escherichia"
"17302","G_417745",0,"complete","Escherichia"
"17303","G_417745",1,"In0","Escherichia"
"17304","G_417745",4,"CALIN","Escherichia"
"17305","G_417754",1,"complete","Escherichia"
"17306","G_417754",0,"In0","Escherichia"
"17307","G_417754",0,"CALIN","Escherichia"
"17308","G_417897",0,"In0","Escherichia"
"17309","G_417897",3,"complete","Escherichia"
"17310","G_417897",3,"CALIN","Escherichia"
"17311","G_418215",3,"CALIN","Escherichia"
"17312","G_418215",0,"complete","Escherichia"
"17313","G_418215",0,"In0","Escherichia"
"17314","G_418258",0,"complete","Escherichia"
"17315","G_418258",0,"In0","Escherichia"
"17316","G_418258",1,"CALIN","Escherichia"
"17317","G_418278",0,"complete","Escherichia"
"17318","G_418278",1,"In0","Escherichia"
"17319","G_418278",3,"CALIN","Escherichia"
"17320","G_418331",1,"complete","Escherichia"
"17321","G_418331",0,"In0","Escherichia"
"17322","G_418331",0,"CALIN","Escherichia"
"17323","G_418339",1,"In0","Escherichia"
"17324","G_418339",2,"CALIN","Escherichia"
"17325","G_418339",0,"complete","Escherichia"
"17326","G_418379",2,"CALIN","Escherichia"
"17327","G_418379",1,"complete","Escherichia"
"17328","G_418379",0,"In0","Escherichia"
"17329","G_418387",1,"complete","Escherichia"
"17330","G_418387",2,"CALIN","Escherichia"
"17331","G_418387",0,"In0","Escherichia"
"17332","G_418391",0,"complete","Escherichia"
"17333","G_418391",1,"In0","Escherichia"
"17334","G_418391",4,"CALIN","Escherichia"
"17335","G_418395",0,"complete","Escherichia"
"17336","G_418395",3,"CALIN","Escherichia"
"17337","G_418395",1,"In0","Escherichia"
"17338","G_418413",4,"CALIN","Escherichia"
"17339","G_418413",0,"In0","Escherichia"
"17340","G_418413",1,"complete","Escherichia"
"17341","G_418415",1,"complete","Escherichia"
"17342","G_418415",1,"complete","Escherichia"
"17343","G_418415",2,"CALIN","Escherichia"
"17344","G_418415",2,"CALIN","Escherichia"
"17345","G_418415",0,"In0","Escherichia"
"17346","G_418415",0,"In0","Escherichia"
"17347","G_418418",1,"complete","Escherichia"
"17348","G_418418",0,"In0","Escherichia"
"17349","G_418418",1,"CALIN","Escherichia"
"17350","G_418420",0,"In0","Escherichia"
"17351","G_418420",1,"complete","Escherichia"
"17352","G_418420",4,"CALIN","Escherichia"
"17353","G_418422",2,"CALIN","Escherichia"
"17354","G_418422",1,"complete","Escherichia"
"17355","G_418422",0,"In0","Escherichia"
"17356","G_418435",1,"CALIN","Escherichia"
"17357","G_418435",1,"In0","Escherichia"
"17358","G_418435",0,"complete","Escherichia"
"17359","G_418438",1,"In0","Escherichia"
"17360","G_418438",0,"complete","Escherichia"
"17361","G_418438",1,"CALIN","Escherichia"
"17362","G_418456",0,"In0","Escherichia"
"17363","G_418456",1,"complete","Escherichia"
"17364","G_418456",0,"CALIN","Escherichia"
"17365","G_418458",0,"complete","Escherichia"
"17366","G_418458",4,"CALIN","Escherichia"
"17367","G_418458",1,"In0","Escherichia"
"17368","G_418464",1,"CALIN","Escherichia"
"17369","G_418464",0,"In0","Escherichia"
"17370","G_418464",0,"complete","Escherichia"
"17371","G_418476",3,"CALIN","Escherichia"
"17372","G_418476",1,"In0","Escherichia"
"17373","G_418476",0,"complete","Escherichia"
"17374","G_418477",1,"In0","Escherichia"
"17375","G_418477",0,"complete","Escherichia"
"17376","G_418477",2,"CALIN","Escherichia"
"17377","G_418519",0,"complete","Escherichia"
"17378","G_418519",2,"CALIN","Escherichia"
"17379","G_418519",1,"In0","Escherichia"
"17380","G_418698",1,"CALIN","Escherichia"
"17381","G_418698",0,"In0","Escherichia"
"17382","G_418698",1,"complete","Escherichia"
"17383","G_418706",0,"CALIN","Escherichia"
"17384","G_418706",0,"In0","Escherichia"
"17385","G_418706",0,"complete","Escherichia"
"17386","G_418794",0,"In0","Escherichia"
"17387","G_418794",2,"complete","Escherichia"
"17388","G_418794",0,"CALIN","Escherichia"
"17389","G_418802",0,"In0","Escherichia"
"17390","G_418802",2,"complete","Escherichia"
"17391","G_418802",0,"CALIN","Escherichia"
"17392","G_418806",1,"CALIN","Escherichia"
"17393","G_418806",0,"complete","Escherichia"
"17394","G_418806",0,"In0","Escherichia"
"17395","G_418809",0,"CALIN","Escherichia"
"17396","G_418809",0,"In0","Escherichia"
"17397","G_418809",0,"complete","Escherichia"
"17398","G_418837",0,"In0","Escherichia"
"17399","G_418837",1,"complete","Escherichia"
"17400","G_418837",0,"CALIN","Escherichia"
"17401","G_418844",0,"In0","Escherichia"
"17402","G_418844",2,"CALIN","Escherichia"
"17403","G_418844",1,"complete","Escherichia"
"17404","G_418850",0,"In0","Escherichia"
"17405","G_418850",2,"complete","Escherichia"
"17406","G_418850",0,"CALIN","Escherichia"
"17407","G_418869",1,"In0","Escherichia"
"17408","G_418869",2,"CALIN","Escherichia"
"17409","G_418869",0,"complete","Escherichia"
"17410","G_418900",0,"CALIN","Escherichia"
"17411","G_418900",0,"In0","Escherichia"
"17412","G_418900",1,"complete","Escherichia"
"17413","G_418941",0,"In0","Escherichia"
"17414","G_418941",0,"CALIN","Escherichia"
"17415","G_418941",1,"complete","Escherichia"
"17416","G_418960",0,"CALIN","Escherichia"
"17417","G_418960",0,"In0","Escherichia"
"17418","G_418960",1,"complete","Escherichia"
"17419","G_418964",0,"In0","Escherichia"
"17420","G_418964",1,"complete","Escherichia"
"17421","G_418964",2,"CALIN","Escherichia"
"17422","G_419169",1,"complete","Escherichia"
"17423","G_419169",1,"CALIN","Escherichia"
"17424","G_419169",0,"In0","Escherichia"
"17425","G_419206",0,"CALIN","Escherichia"
"17426","G_419206",0,"In0","Escherichia"
"17427","G_419206",1,"complete","Escherichia"
"17428","G_419224",1,"CALIN","Escherichia"
"17429","G_419224",1,"complete","Escherichia"
"17430","G_419224",0,"In0","Escherichia"
"17431","G_419387",1,"CALIN","Escherichia"
"17432","G_419387",1,"In0","Escherichia"
"17433","G_419387",0,"complete","Escherichia"
"17434","G_419396",2,"CALIN","Escherichia"
"17435","G_419396",0,"complete","Escherichia"
"17436","G_419396",1,"In0","Escherichia"
"17437","G_419403",2,"complete","Escherichia"
"17438","G_419403",1,"CALIN","Escherichia"
"17439","G_419403",0,"In0","Escherichia"
"17440","G_419409",4,"CALIN","Escherichia"
"17441","G_419409",0,"complete","Escherichia"
"17442","G_419409",1,"In0","Escherichia"
"17443","G_419420",0,"complete","Escherichia"
"17444","G_419420",1,"CALIN","Escherichia"
"17445","G_419420",0,"In0","Escherichia"
"17446","G_419438",1,"CALIN","Escherichia"
"17447","G_419438",0,"In0","Escherichia"
"17448","G_419438",1,"complete","Escherichia"
"17449","G_419449",1,"In0","Escherichia"
"17450","G_419449",0,"complete","Escherichia"
"17451","G_419449",3,"CALIN","Escherichia"
"17452","G_419492",1,"complete","Escherichia"
"17453","G_419492",0,"CALIN","Escherichia"
"17454","G_419492",0,"In0","Escherichia"
"17455","G_419502",1,"complete","Escherichia"
"17456","G_419502",0,"In0","Escherichia"
"17457","G_419502",0,"CALIN","Escherichia"
"17458","G_419541",0,"complete","Escherichia"
"17459","G_419541",0,"CALIN","Escherichia"
"17460","G_419541",1,"In0","Escherichia"
"17461","G_419545",1,"complete","Escherichia"
"17462","G_419545",0,"In0","Escherichia"
"17463","G_419545",0,"CALIN","Escherichia"
"17464","G_419587",0,"In0","Escherichia"
"17465","G_419587",1,"complete","Escherichia"
"17466","G_419587",1,"CALIN","Escherichia"
"17467","G_419625",0,"complete","Escherichia"
"17468","G_419625",1,"In0","Escherichia"
"17469","G_419625",1,"CALIN","Escherichia"
"17470","G_419795",3,"In0","Escherichia"
"17471","G_419795",3,"complete","Escherichia"
"17472","G_419795",2,"CALIN","Escherichia"
"17473","G_419865",1,"complete","Escherichia"
"17474","G_419865",0,"CALIN","Escherichia"
